date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:07	2070/2070	---M--	200	added ('OK')	text/html	etag:%222dc03769-816-49d2170813480%22	http://jumpgate.co.uk/JOSSH/terminal_civilian.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/terminal_civilian.html	(from )
13:37:07	227/227	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202015%2017:37:10%20GMT	http://jumpgate.co.uk/robots.txt		(from )
13:37:07	3701/3701	---M--	200	added ('OK')	text/html	etag:%229eac3ad9-e75-49d2109c4d9e0%22	http://jumpgate.co.uk/JOSSH/fc_left.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/fc_left.html	(from )
13:37:07	1096/1096	---M--	200	added ('OK')	text/html	etag:%228c6cd9c4-448-49d2109cdabb0%22	http://jumpgate.co.uk/JOSSH/fc_top.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/fc_top.html	(from )
13:37:08	1772/1772	---M--	200	added ('OK')	text/html	etag:%2275af15eb-6ec-49d2ccaa075b0%22	http://jumpgate.co.uk/JOSSH/JOSSH.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/JOSSH.html	(from )
13:37:08	693/693	---M--	200	added ('OK')	text/html	etag:%22bb2dfce3-2b5-49d2109c28ff0%22	http://jumpgate.co.uk/JOSSH/fc_bottom.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/fc_bottom.html	(from )
13:37:08	1618/1618	---M--	200	added ('OK')	text/css	etag:%22d381e9d8-652-49d212374bf90%22	http://jumpgate.co.uk/JOSSH/in_game.css	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/in_game.css	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:08	59/59	---M--	200	added ('OK')	image/gif	etag:%226f32c151-3b-49d214f646600%22	http://jumpgate.co.uk/JOSSH/media/background_civilian.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/background_civilian.gif	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:09	3287/3287	---M--	200	added ('OK')	image/gif	etag:%22bf78bf90-cd7-49d214fb4e378%22	http://jumpgate.co.uk/JOSSH/media/civilian_terminal_logo.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/civilian_terminal_logo.gif	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:09	360/360	---M--	200	added ('OK')	image/gif	etag:%22bcb4f172-168-49d2157789708%22	http://jumpgate.co.uk/JOSSH/media/nav_cap_top.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/nav_cap_top.gif	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:09	643/643	---M--	200	added ('OK')	text/html	etag:%22bac8e504-283-49d2ccb49b9b8%22	http://jumpgate.co.uk/JOSSH/news/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/news/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:09	1992/1992	---M--	200	added ('OK')	text/html	etag:%22b7258837-7c8-49d214debfea0%22	http://jumpgate.co.uk/JOSSH/join_today/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/join_today/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:10	10336/10336	---M--	200	added ('OK')	text/html	etag:%224a10d40a-2860-49d212159bf30%22	http://jumpgate.co.uk/JOSSH/history/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:10	3691/3691	---M--	200	added ('OK')	text/html	etag:%228a8acf32-e6b-49d20e69dcc10%22	http://jumpgate.co.uk/JOSSH/database/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:10	16476/16476	---M--	200	added ('OK')	text/html	etag:%225dc22eb7-405c-49d2115de81e0%22	http://jumpgate.co.uk/JOSSH/flight_academy/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:10	2779/2779	---M--	200	added ('OK')	text/html	etag:%225bee6923-adb-49d215b89a2d8%22	http://jumpgate.co.uk/JOSSH/outreach/commun.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/outreach/commun.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:10	1528/1528	---M--	200	added ('OK')	text/html	etag:%22492e8a3e-5f8-49d215b8c61f8%22	http://jumpgate.co.uk/JOSSH/outreach/tweets.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/outreach/tweets.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:11	8858/8858	---M--	200	added ('OK')	text/html	etag:%229e46e9bb-229a-49d21707de4d8%22	http://jumpgate.co.uk/JOSSH/support/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/support/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:11	96315/96315	---M--	200	added ('OK')	text/html	etag:%22535a515d-1783b-49d2170ab2e98%22	http://jumpgate.co.uk/JOSSH/update_center/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/update_center/index.html	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:11	373/373	---M--	200	added ('OK')	image/gif	etag:%228bf5d455-175-49d2157783948%22	http://jumpgate.co.uk/JOSSH/media/nav_cap_bottom.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/nav_cap_bottom.gif	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:12	172/172	---M--	200	added ('OK')	text/css	etag:%22c402d0d2-ac-49d2120f74440%22	http://jumpgate.co.uk/JOSSH/framework.css	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/framework.css	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:12	49/49	---M--	200	added ('OK')	image/gif	etag:%224ab3076b-31-49d214f6c64e0%22	http://jumpgate.co.uk/JOSSH/media/background_civilian_top.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/background_civilian_top.gif	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:12	14189/14189	---M--	200	added ('OK')	image/gif	etag:%229d326b37-376d-49d214f658ee0%22	http://jumpgate.co.uk/JOSSH/media/background.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/background.gif	(from http://jumpgate.co.uk/JOSSH/terminal_civilian.html)
13:37:13	5177/5177	---M--	200	added ('OK')	text/html	etag:%22f256e425-1439-49d214e059180%22	http://jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/fc_left.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/fc_left.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:13	1412/1412	---M--	200	added ('OK')	text/html	etag:%2228e8124-584-49d214e322b78%22	http://jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/fc_top.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/fc_top.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:13	7914/7914	---M--	200	added ('OK')	text/html	etag:%22eee6e75e-1eea-49d214ea8bb08%22	http://jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/info.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/info.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:13	995/995	---M--	200	added ('OK')	text/html	etag:%22564e43-3e3-49d214df9d1b0%22	http://jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/fc_bottom.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/join_today/JG_recruit_files/fc_bottom.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:14	3720/3720	---M--	200	added ('OK')	text/html	etag:%22bf8b6b1c-e88-49d212130cad0%22	http://jumpgate.co.uk/JOSSH/history/amananth/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/amananth/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:14	3594/3594	---M--	200	added ('OK')	text/html	etag:%2231c96829-e0a-49d21214894a8%22	http://jumpgate.co.uk/JOSSH/history/hyperial/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/hyperial/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:14	7421/7421	---M--	200	added ('OK')	text/html	etag:%2248c81b6d-1cfd-49d2123021800%22	http://jumpgate.co.uk/JOSSH/history/octavius/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/octavius/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:15	8408/8408	---M--	200	added ('OK')	text/html	etag:%22110b7404-20d8-49d212323d4b8%22	http://jumpgate.co.uk/JOSSH/history/quantar/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/quantar/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:15	7328/7328	---M--	200	added ('OK')	text/html	etag:%22decf0385-1ca0-49d21234d9ff0%22	http://jumpgate.co.uk/JOSSH/history/solrain/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/solrain/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:15	9475/9475	---M--	200	added ('OK')	text/html	etag:%22afc3408b-2503-49d2123662d18%22	http://jumpgate.co.uk/JOSSH/history/timeline.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/timeline.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:16	20113/20113	---M--	200	added ('OK')	text/html	etag:%22f6ab55d6-4e91-49d210127e138%22	http://jumpgate.co.uk/JOSSH/database/spacecraft/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/spacecraft/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:16	32975/32975	---M--	200	added ('OK')	image/jpeg	etag:%22de9f0468-80cf-49d21220c61a8%22	http://jumpgate.co.uk/JOSSH/history/media/painting_solrain_wake_t.jpg	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/media/painting_solrain_wake_t.jpg	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:16	22872/22872	---M--	200	added ('OK')	text/html	etag:%22b2ae4fac-5958-49d20e30182e0%22	http://jumpgate.co.uk/JOSSH/database/guns/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/guns/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:16	13338/13338	---M--	200	added ('OK')	text/html	etag:%2224589b29-341a-49d20ebac17e8%22	http://jumpgate.co.uk/JOSSH/database/missiles/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/missiles/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:17	5705/5705	---M--	200	added ('OK')	text/html	etag:%22d483769c-1649-49d20dc832478%22	http://jumpgate.co.uk/JOSSH/database/ecm/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/ecm/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:17	13065/13065	---M--	200	added ('OK')	text/html	etag:%22c670a1db-3309-49d20fee524f8%22	http://jumpgate.co.uk/JOSSH/database/shields/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/shields/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:17	12984/12984	---M--	200	added ('OK')	text/html	etag:%22eea2a75-32b8-49d20c9fef048%22	http://jumpgate.co.uk/JOSSH/database/capacitors/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/capacitors/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:17	14160/14160	---M--	200	added ('OK')	text/html	etag:%22595d3ca6-3750-49d20df827de0%22	http://jumpgate.co.uk/JOSSH/database/engines/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/engines/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:18	14141/14141	---M--	200	added ('OK')	text/html	etag:%226dd3dfd7-373d-49d20fa480d98%22	http://jumpgate.co.uk/JOSSH/database/powerplants/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/powerplants/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:18	12312/12312	---M--	200	added ('OK')	text/html	etag:%22c5ece8d4-3018-49d20fcc100c0%22	http://jumpgate.co.uk/JOSSH/database/radar/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/radar/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:18	16006/16006	---M--	200	added ('OK')	text/html	etag:%225dfa6f03-3e86-49d20f00636c0%22	http://jumpgate.co.uk/JOSSH/database/modx/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/modx/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:18	5006/5006	---M--	200	added ('OK')	text/html	etag:%224648f33c-138e-49d2105bf91c8%22	http://jumpgate.co.uk/JOSSH/database/stations/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/stations/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:19	3861/3861	---M--	200	added ('OK')	text/html	etag:%2217eeea46-f15-49d20e6f30c48%22	http://jumpgate.co.uk/JOSSH/database/inventory/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/inventory/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:19	46506/46506	---M--	200	added ('OK')	text/html	etag:%22fc4d9ea1-b5aa-49d20e76fb270%22	http://jumpgate.co.uk/JOSSH/database/inventory/profit.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/inventory/profit.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:19	2549/2549	---M--	200	added ('OK')	text/html	etag:%22dc8dce62-9f5-49d20f99ed160%22	http://jumpgate.co.uk/JOSSH/database/pos/poselect.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/pos/poselect.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:19	3642/3642	---M--	200	added ('OK')	text/html	etag:%229aca13-e3a-49d20c88b6ae8%22	http://jumpgate.co.uk/JOSSH/database/buildings/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/buildings/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:20	41775/41775	---M--	200	added ('OK')	text/html	etag:%22986265a-a32f-4b12acc343411%22	http://jumpgate.co.uk/JOSSH/database/medals/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/medals/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:20	8159/8159	---M--	200	added ('OK')	text/html	etag:%223651f5ed-1fdf-49d21072962c8%22	http://jumpgate.co.uk/JOSSH/database/titles/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/titles/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:20	6586/6586	---M--	200	added ('OK')	text/html	etag:%22ce1ea226-19ba-4b12a86f8e1d8%22	http://jumpgate.co.uk/JOSSH/database/conflux/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/conflux/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:20	17102/17102	---M--	200	added ('OK')	text/html	etag:%22fb4ec5bf-42ce-49d21234fce88%22	http://jumpgate.co.uk/JOSSH/history/solrain/rank_matrix.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/solrain/rank_matrix.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:21	17069/17069	---M--	200	added ('OK')	text/html	etag:%226d49dd57-42ad-49d21230592a0%22	http://jumpgate.co.uk/JOSSH/history/octavius/rank_matrix.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/octavius/rank_matrix.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:21	16873/16873	---M--	200	added ('OK')	text/html	etag:%22f1cb3d7f-41e9-49d21232c8f18%22	http://jumpgate.co.uk/JOSSH/history/quantar/rank_matrix.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/history/quantar/rank_matrix.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:21	7974/7974	---M--	200	added ('OK')	text/html	etag:%222f9821db-1f26-49d20f51526a8%22	http://jumpgate.co.uk/JOSSH/database/organizations/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/organizations/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:21	24307/24307	---M--	200	added ('OK')	text/html	etag:%227be0f15e-5ef3-49d20d025ad18%22	http://jumpgate.co.uk/JOSSH/database/commodities/index.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/database/commodities/index.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:22	4666/4666	---M--	200	added ('OK')	text/html	etag:%221435f93-123a-49d2120e9bb68%22	http://jumpgate.co.uk/JOSSH/flight_academy/weather.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/weather.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:22	49/49	---M--	200	added ('OK')	image/gif	etag:%22b2379197-31-49d21579fa320%22	http://jumpgate.co.uk/JOSSH/media/pixel.gif	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/media/pixel.gif	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:22	22603/22603	---M--	200	added ('OK')	text/html	etag:%22f02e7097-584b-49d2109f150b0%22	http://jumpgate.co.uk/JOSSH/flight_academy/agreement.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/agreement.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:23	2411/2411	---M--	200	added ('OK')	text/html	etag:%22a5b4fc92-96b-49d21203ba500%22	http://jumpgate.co.uk/JOSSH/flight_academy/profanity.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/profanity.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:23	2760/2760	---M--	200	added ('OK')	text/html	etag:%22588030fa-ac8-49d2120ded270%22	http://jumpgate.co.uk/JOSSH/flight_academy/system_requirements.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/system_requirements.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:23	8377/8377	---M--	200	added ('OK')	text/html	etag:%2277840e00-20b9-49d2120601908%22	http://jumpgate.co.uk/JOSSH/flight_academy/quick_start.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/quick_start.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:23	41559/41559	---M--	200	added ('OK')	text/html	etag:%22eb06ee28-a257-49d2120cd4640%22	http://jumpgate.co.uk/JOSSH/flight_academy/ship_controls.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/ship_controls.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:24	4376/4376	---M--	200	added ('OK')	text/html	etag:%226fc115dd-1118-49d2120d57018%22	http://jumpgate.co.uk/JOSSH/flight_academy/station_controls.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/station_controls.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:24	18012/18012	---M--	200	added ('OK')	text/html	etag:%226006f350-465c-49d2115bbdeb0%22	http://jumpgate.co.uk/JOSSH/flight_academy/communication.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/communication.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:24	4574/4574	---M--	200	added ('OK')	text/html	etag:%22a27fee0f-11de-49d211ecc5d90%22	http://jumpgate.co.uk/JOSSH/flight_academy/official_channels.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/official_channels.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:24	6115/6115	---M--	200	added ('OK')	text/html	etag:%22953ecb28-17e3-49d211eee83c0%22	http://jumpgate.co.uk/JOSSH/flight_academy/opti.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/opti.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:24	3022/3022	---M--	200	added ('OK')	text/html	etag:%22c39801f8-bce-49d2115f2bd90%22	http://jumpgate.co.uk/JOSSH/flight_academy/jossh_overview.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/jossh_overview.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:25	4294/4294	---M--	200	added ('OK')	text/html	etag:%2240141de-10c6-49d2115e64240%22	http://jumpgate.co.uk/JOSSH/flight_academy/jossh_external.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/jossh_external.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:25	7508/7508	---M--	200	added ('OK')	text/html	etag:%22d3802d82-1d54-49d2115edfeb8%22	http://jumpgate.co.uk/JOSSH/flight_academy/jossh_internal.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/jossh_internal.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:25	6349/6349	---M--	200	added ('OK')	text/html	etag:%22e4328826-18cd-49d211f1276e0%22	http://jumpgate.co.uk/JOSSH/flight_academy/options.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/options.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:26	8106/8106	---M--	200	added ('OK')	text/html	etag:%225f1ae1d0-1faa-49d2116027118%22	http://jumpgate.co.uk/JOSSH/flight_academy/map.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/map.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:26	13743/13743	---M--	200	added ('OK')	text/html	etag:%22bfdaa8ab-35af-49d2116093778%22	http://jumpgate.co.uk/JOSSH/flight_academy/market.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/market.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:26	17696/17696	---M--	200	added ('OK')	text/html	etag:%22b0bf0d12-4520-49d211ea77c28%22	http://jumpgate.co.uk/JOSSH/flight_academy/mission_overview.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/mission_overview.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:26	11104/11104	---M--	200	added ('OK')	text/html	etag:%229bc2b00-2b60-49d211e789458%22	http://jumpgate.co.uk/JOSSH/flight_academy/milmission_overview.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/milmission_overview.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:26	8609/8609	---M--	200	added ('OK')	text/html	etag:%225205c83a-21a1-49d2120a05e28%22	http://jumpgate.co.uk/JOSSH/flight_academy/ship_config.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/ship_config.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:27	3617/3617	---M--	200	added ('OK')	text/html	etag:%223c878274-e21-49d2120d400e8%22	http://jumpgate.co.uk/JOSSH/flight_academy/sim.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/sim.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:27	3387/3387	---M--	200	added ('OK')	text/html	etag:%22e18316e8-d3b-49d2120e97518%22	http://jumpgate.co.uk/JOSSH/flight_academy/trade.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/trade.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:27	4879/4879	---M--	200	added ('OK')	text/html	etag:%22f4d924df-130f-49d2115fd3158%22	http://jumpgate.co.uk/JOSSH/flight_academy/linkup.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/linkup.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:27	14840/14840	---M--	200	added ('OK')	text/html	etag:%228a4342eb-39f8-49d2115daad68%22	http://jumpgate.co.uk/JOSSH/flight_academy/hud.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/hud.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:28	3105/3105	---M--	200	added ('OK')	text/html	etag:%2272c6104d-c21-49d2115b63190%22	http://jumpgate.co.uk/JOSSH/flight_academy/cargonet.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/cargonet.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
13:37:28	9609/9609	---M--	200	added ('OK')	text/html	etag:%22e84b91e-2589-49d2115c80028%22	http://jumpgate.co.uk/JOSSH/flight_academy/economy.html	D:/files/Games/Jumpgate/_notes/station_production/station_production/jumpgate.co.uk/JOSSH/flight_academy/economy.html	(from http://jumpgate.co.uk/JOSSH/fc_left.html)
